,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3430,54,0,1,0,0,464,0,0,0,7,0,576,1,-1,0,3,1
3431,41,3,1,1,0,22,0,0,0,13,6,1538,7,-1,0,3,1
3432,40,3,1,1,0,704,1,0,0,11,8,867,5,310,2,0,1
3433,48,3,0,1,0,2095,1,0,0,18,6,994,1,-1,0,3,1
3434,47,8,0,1,0,-38,0,0,0,13,8,695,2,274,1,0,1
3435,48,4,1,2,0,1165,0,0,0,1,5,276,1,5,0,2,1
3436,33,3,1,2,0,211,1,0,1,16,6,801,1,-1,0,3,1
3437,32,4,2,1,0,12499,0,0,0,9,10,342,1,279,0,0,1
3438,26,5,2,2,0,393,0,0,0,9,3,388,1,-1,0,3,1
3439,40,4,1,0,0,5313,0,0,0,17,8,940,1,-1,0,3,1
3440,45,2,1,1,0,-441,1,0,0,14,7,533,1,-1,0,3,1
3441,33,6,0,2,0,1384,0,0,1,21,7,724,2,-1,0,3,1
3442,51,7,1,1,0,1199,0,0,0,22,7,233,4,-1,0,3,1
3443,35,8,2,1,0,10,0,0,0,11,1,583,2,-1,0,3,1
3444,41,2,1,1,0,90,0,0,0,19,7,225,1,-1,0,3,1
3445,25,8,2,1,0,2514,0,0,0,22,5,255,3,176,3,2,1
3446,51,5,0,0,0,607,0,0,0,7,5,873,1,-1,0,3,1
3447,63,6,1,2,0,4672,0,0,0,8,3,238,1,-1,0,3,1
3448,49,1,0,2,0,-582,1,0,0,26,5,934,1,-1,0,3,1
3449,33,5,1,1,0,4458,0,0,0,10,5,763,1,80,0,2,1
3450,67,3,0,1,0,4083,0,0,0,14,7,356,2,-1,0,3,1
3451,68,5,1,0,0,271,0,0,0,24,3,391,2,-1,0,3,1
3452,54,3,1,0,0,2589,0,0,0,4,10,328,2,92,1,2,1
3453,55,4,1,1,0,2,1,0,1,27,8,641,1,-1,0,3,1
3454,57,7,1,1,0,1184,0,0,0,15,7,228,3,-1,0,3,1
3455,36,4,1,2,0,495,0,0,0,9,5,194,3,153,4,2,1
3456,49,2,1,1,0,3517,0,0,0,22,9,146,1,-1,0,3,1
3457,30,5,2,1,0,2605,0,0,0,18,1,171,2,42,0,2,1
3458,52,7,1,1,0,208,0,0,0,23,4,101,2,-1,0,3,1
3459,48,5,1,0,0,1996,1,0,1,8,7,1175,4,-1,0,3,1
3460,48,7,1,2,0,1214,0,0,0,9,2,327,2,-1,0,3,1
3461,30,1,2,1,0,327,0,0,0,22,5,1448,1,-1,0,3,1
3462,46,1,1,2,0,9348,0,0,0,6,7,696,2,-1,0,3,1
3463,64,3,1,1,0,3742,0,0,0,13,1,210,1,181,2,2,1
3464,53,4,1,1,0,2889,0,0,0,6,9,248,1,-1,0,3,1
3465,36,6,0,2,0,1355,0,0,2,22,7,733,1,-1,0,3,1
3466,45,0,1,1,0,1011,0,0,1,18,6,910,2,-1,0,3,1
3467,46,3,2,1,0,140,0,0,0,25,2,1268,4,-1,0,3,1
3468,44,3,1,1,0,2320,0,0,0,6,2,222,3,43,0,2,1
3469,34,1,1,1,0,1045,0,0,0,13,8,224,3,14,0,2,1
3470,51,10,1,0,0,3365,0,0,0,11,4,239,3,-1,0,3,1
3471,44,3,1,1,0,63,0,0,0,25,1,378,6,-1,0,3,1
3472,34,6,1,1,0,454,1,0,0,18,5,752,10,-1,0,3,1
3473,29,6,1,1,0,681,0,0,1,26,7,595,2,-1,0,3,1
3474,33,2,1,1,0,93,0,0,0,8,0,139,2,0,3,2,1
3475,25,7,2,2,0,369,0,0,0,5,4,383,1,-1,0,3,1
3476,50,3,1,0,0,97,0,0,1,6,5,699,1,-1,0,3,1
3477,62,5,0,0,0,1088,0,0,0,7,7,169,1,74,2,2,1
3478,50,6,0,1,0,640,0,0,0,7,5,408,1,450,2,0,1
3479,29,8,1,1,0,-367,1,0,0,16,5,429,1,-1,0,3,1
3480,28,8,1,2,0,1559,0,0,0,15,3,636,3,4,0,2,1
3481,31,0,1,1,0,523,0,1,0,9,5,674,1,-1,0,3,1
3482,36,6,1,1,0,149,0,0,1,4,5,564,1,9,0,2,1
3483,40,0,1,1,0,694,1,0,0,16,7,1329,1,149,2,0,1
3484,48,3,0,1,0,752,0,0,0,30,5,1213,3,3,0,2,1
3485,41,6,1,1,0,395,0,0,0,11,8,246,1,91,3,0,1
3486,51,1,0,1,0,527,0,0,0,8,0,359,1,-1,0,3,1
3487,25,7,0,1,0,11,1,0,0,21,5,857,4,-1,0,3,1
3488,55,4,1,2,0,13568,0,0,0,9,11,376,1,115,0,1,1
3489,27,0,1,0,0,898,0,0,0,4,5,395,1,-1,0,3,1
3490,26,4,2,1,0,701,1,0,2,5,6,589,3,-1,0,3,1
3491,34,3,1,1,0,3045,0,0,0,12,8,466,1,7,0,2,1
3492,49,1,0,1,0,40,0,0,0,18,5,854,5,-1,0,3,1
3493,29,2,1,1,0,251,0,0,0,22,5,1447,3,-1,0,3,1
3494,44,1,1,1,0,653,1,0,1,16,7,1304,6,-1,0,3,1
3495,41,1,1,1,0,1040,1,0,1,20,6,894,1,11,0,2,1
3496,37,1,1,1,0,203,0,0,0,9,8,305,1,-1,0,3,1
3497,20,7,1,1,0,297,0,0,0,15,4,203,1,5,0,2,1
3498,32,6,1,1,0,221,0,0,0,23,1,264,1,-1,0,3,1
3499,58,5,1,1,0,3,0,0,2,6,6,810,1,-1,0,3,1
3500,28,2,1,1,0,781,0,0,0,23,9,559,1,-1,0,3,1
3501,35,0,0,1,0,3636,0,0,0,20,8,805,2,-1,0,3,1
3502,38,1,1,0,0,2301,1,0,1,16,6,780,3,-1,0,3,1
3503,20,8,2,1,0,299,0,0,0,12,5,172,1,24,0,2,1
3504,70,6,1,0,0,9731,0,0,0,21,2,324,1,153,1,2,1
3505,40,8,1,1,0,-159,0,0,0,15,5,1821,6,-1,0,3,1
3506,41,2,0,0,0,93,1,0,1,7,5,2236,4,-1,0,3,1
3507,73,6,0,2,0,4677,0,0,0,11,0,192,1,-1,0,3,1
3508,26,7,1,1,0,4501,1,0,0,12,8,763,1,-1,0,3,1
3509,38,6,1,1,0,230,0,0,0,12,0,335,1,-1,0,3,1
3510,34,5,1,1,0,147,0,0,0,12,1,181,1,-1,0,3,1
3511,39,6,1,1,0,276,1,0,0,17,8,775,1,-1,0,3,1
3512,38,6,0,0,0,1077,0,0,0,11,7,154,1,166,5,2,1
3513,55,5,1,0,0,353,0,0,0,23,5,809,4,-1,0,3,1
3514,49,6,0,1,0,1626,0,0,1,19,7,872,1,-1,0,3,1
3515,46,7,1,1,0,1653,0,0,1,19,8,793,1,-1,0,3,1
3516,37,6,1,1,0,3554,0,0,0,16,4,663,3,-1,0,3,1
3517,41,0,1,1,0,88,0,0,0,12,6,1351,1,-1,0,3,1
3518,45,0,1,1,0,203,1,0,0,3,5,223,1,1,0,2,1
3519,49,4,0,1,0,1621,0,0,0,19,8,1078,1,-1,0,3,1
3520,31,6,1,1,0,2874,0,0,0,2,5,356,1,-1,0,3,1
3521,42,3,0,2,0,1525,0,0,0,17,9,234,1,104,1,1,1
3522,39,8,1,1,0,2530,0,0,0,28,4,182,5,190,2,2,1
3523,49,0,0,0,0,4106,0,0,0,5,0,498,2,-1,0,3,1
3524,33,3,1,1,0,4821,0,0,0,8,7,341,1,111,3,2,1
3525,27,9,1,1,0,1145,0,0,1,26,6,786,1,-1,0,3,1
3526,49,0,1,1,0,3703,0,0,0,13,4,238,1,182,4,2,1
3527,52,5,1,0,0,319,1,0,1,25,7,1051,5,-1,0,3,1
3528,41,2,1,1,0,1818,0,0,0,11,5,180,1,25,1,2,1
3529,32,1,1,0,0,407,1,0,1,2,6,777,3,-1,0,3,1
3530,48,4,1,2,0,1155,0,0,0,5,1,385,1,57,1,2,1
3531,27,5,2,1,0,1392,0,0,0,21,3,302,4,115,3,1,1
3532,52,3,1,0,0,871,0,0,0,9,4,387,1,-1,0,3,1
3533,30,0,2,1,0,826,1,0,1,14,4,1633,1,86,1,1,1
3534,54,1,0,1,0,1613,1,0,0,3,0,295,1,270,3,0,1
3535,31,5,2,2,0,5668,0,0,0,17,7,205,1,39,0,1,1
3536,52,4,0,2,0,7731,0,0,0,12,4,221,1,26,0,2,1
3537,36,8,1,0,0,13,0,0,0,12,1,585,2,-1,0,3,1
3538,41,8,0,1,0,4945,0,0,0,2,6,310,2,0,0,2,1
3539,39,4,1,0,0,5330,0,0,0,17,6,743,2,-1,0,3,1
3540,67,5,1,0,0,225,0,0,0,14,3,457,1,-1,0,3,1
3541,56,2,0,0,0,1653,0,0,0,10,2,369,2,301,2,0,1
3542,55,7,1,0,0,141,0,0,0,19,1,470,1,63,2,1,1
3543,49,4,1,0,0,3372,0,0,0,11,8,267,1,-1,0,3,1
3544,56,4,1,1,0,11058,0,0,0,26,6,267,2,-1,0,3,1
3545,57,8,1,1,0,2324,0,0,0,29,0,825,1,80,0,1,1
3546,34,2,1,1,0,3048,0,0,0,15,7,425,3,90,1,1,1
3547,40,4,1,1,0,328,0,0,0,4,7,786,1,-1,0,3,1
3548,29,8,1,1,0,2507,0,0,0,29,5,223,5,178,2,2,1
3549,48,5,1,0,0,341,0,0,0,22,6,792,4,-1,0,3,1
3550,48,7,0,1,0,3499,0,0,0,15,5,240,1,183,1,0,1
3551,52,3,1,0,0,218,0,0,0,13,4,454,1,-1,0,3,1
3552,48,3,0,0,0,1128,0,0,1,7,4,1475,2,-1,0,3,1
3553,58,10,1,2,0,4692,0,0,0,7,1,283,1,-1,0,3,1
3554,45,1,0,0,0,117,1,0,1,4,5,2396,2,-1,0,3,1
3555,32,3,1,1,0,1,0,0,0,5,3,549,3,-1,0,3,1
3556,34,2,2,2,0,140,0,0,0,18,4,800,2,-1,0,3,1
3557,33,1,1,1,0,78,0,0,0,5,0,127,2,0,5,2,1
3558,50,7,1,1,0,3398,0,0,0,16,7,182,2,-1,0,3,1
3559,28,7,2,1,0,151,0,0,0,22,5,1130,1,-1,0,3,1
3560,39,4,1,1,0,334,0,0,0,4,7,782,1,-1,0,3,1
3561,41,7,1,1,0,58,0,0,1,24,5,810,1,-1,0,3,1
3562,38,5,2,2,0,2640,1,0,0,18,4,925,4,-1,0,3,1
3563,30,2,2,1,0,214,1,0,0,18,7,355,1,-1,0,3,1
3564,38,5,1,0,0,2262,1,0,0,13,7,904,3,-1,0,3,1
3565,48,4,1,1,0,673,1,0,0,20,0,364,1,-1,0,3,1
3566,33,9,1,1,0,128,0,0,0,3,7,218,1,-1,0,3,1
3567,52,5,1,0,0,336,0,0,0,25,5,812,4,-1,0,3,1
3568,34,1,1,0,0,894,0,0,0,5,5,393,1,-1,0,3,1
3569,49,6,1,1,0,417,1,0,0,9,9,398,3,379,1,0,1
3570,51,1,1,1,0,17,0,0,0,23,3,522,1,-1,0,3,1
3571,51,9,1,2,0,895,0,0,0,6,9,341,1,-1,0,3,1
3572,41,0,0,1,0,941,0,0,0,29,4,927,1,-1,0,3,1
3573,26,9,1,1,0,1142,0,0,1,26,6,789,1,-1,0,3,1
3574,55,2,1,0,0,16,0,0,0,16,2,516,2,-1,0,3,1
3575,33,4,1,2,0,1092,0,0,0,7,4,267,1,147,1,1,1
3576,35,4,1,1,0,0,0,0,0,28,10,281,1,60,4,1,1
3577,39,5,1,1,0,3166,0,0,2,14,6,2263,3,-1,0,3,1
3578,32,3,0,1,0,860,0,0,0,12,1,1280,5,-1,0,3,1
3579,31,4,1,2,0,4139,1,0,0,18,8,312,2,109,8,1,1
3580,39,5,1,1,0,1020,1,0,0,12,4,184,2,40,2,1,1
3581,42,6,1,2,0,3565,0,0,0,13,5,757,3,-1,0,3,1
3582,51,9,1,0,0,814,0,0,0,15,4,505,1,269,3,1,1
3583,31,4,1,2,0,1330,0,0,0,30,0,293,1,81,2,2,1
3584,41,4,1,2,0,26,0,0,0,23,3,672,3,-1,0,3,1
3585,51,0,0,0,0,482,0,0,0,17,2,666,3,-1,0,3,1
3586,64,7,0,0,0,4156,0,0,0,15,6,320,1,58,6,2,1
3587,36,6,1,0,0,140,0,0,0,16,0,168,1,-1,0,3,1
3588,69,5,0,0,0,239,0,0,0,19,9,95,1,14,0,2,1
3589,46,2,0,0,0,804,0,0,1,16,5,1104,3,-1,0,3,1
3590,54,1,1,1,0,71,0,0,1,5,7,1502,1,-1,0,3,1
3591,33,4,1,2,0,313,0,0,1,10,8,761,1,-1,0,3,1
3592,43,3,1,1,0,2158,1,0,0,14,8,510,2,31,0,2,1
3593,45,1,2,1,0,10,0,0,0,26,0,1439,1,166,3,0,1
3594,50,4,0,0,0,5596,0,0,0,15,8,1024,1,-1,0,3,1
3595,34,8,1,2,0,642,0,0,0,4,7,342,3,-1,0,3,1
3596,43,5,1,1,0,3465,0,0,0,13,9,674,1,96,2,2,1
3597,36,1,1,0,0,893,0,0,0,5,5,393,1,-1,0,3,1
3598,31,9,1,1,0,2544,0,0,0,15,4,249,1,184,2,2,1
3599,38,0,1,1,0,94,1,0,0,13,3,228,1,429,1,1,1
3600,44,4,1,2,0,13119,0,0,0,9,11,361,1,196,0,1,1
3601,42,8,1,1,0,4950,0,0,0,3,7,315,2,-1,0,3,1
3602,32,0,1,2,0,83,1,0,0,18,8,291,2,352,2,0,1
3603,47,3,1,0,0,7182,0,0,0,20,8,614,2,34,0,2,1
3604,48,3,1,2,0,150,0,0,0,7,4,97,3,0,0,2,1
3605,35,4,2,1,0,-295,0,0,0,22,0,1509,1,72,1,1,1
3606,44,4,2,1,0,146,0,0,0,9,3,114,2,-1,0,3,1
3607,29,5,1,2,0,694,1,0,1,5,4,589,2,-1,0,3,1
3608,46,7,1,1,0,994,0,0,0,10,2,137,1,57,3,0,1
3609,59,6,1,1,0,837,0,0,0,11,3,628,1,208,3,0,1
3610,32,7,1,1,0,133,0,0,0,9,3,192,1,-1,0,3,1
3611,39,5,0,2,0,1333,0,0,1,18,5,728,2,-1,0,3,1
3612,33,1,1,0,0,1913,1,0,0,17,2,789,2,-1,0,3,1
3613,63,6,1,0,0,414,0,0,0,14,3,942,1,64,0,1,1
3614,45,1,2,1,0,1100,0,0,1,16,4,891,1,-1,0,3,1
3615,40,5,1,0,0,1773,0,0,0,20,6,789,1,-1,0,3,1
3616,33,7,1,1,0,228,0,0,0,20,0,307,1,-1,0,3,1
3617,54,2,1,0,0,487,0,0,0,19,1,687,6,-1,0,3,1
3618,69,4,1,1,0,7649,0,0,0,8,8,468,1,68,1,2,1
3619,31,5,1,1,0,2598,0,0,0,20,3,559,1,-1,0,3,1
3620,30,4,1,2,0,109,1,0,0,5,0,467,6,423,2,0,1
3621,32,6,0,0,0,227,0,0,0,21,4,1017,5,-1,0,3,1
3622,29,3,2,1,0,503,0,0,0,12,5,698,4,-1,0,3,1
3623,25,9,2,2,0,355,0,0,0,3,5,379,1,-1,0,3,1
3624,46,2,0,0,0,803,0,0,1,16,5,1106,3,-1,0,3,1
3625,51,6,0,0,0,-150,0,0,0,7,5,2188,1,-1,0,3,1
3626,44,7,1,1,0,1252,0,0,1,15,9,123,1,75,1,1,1
3627,48,9,1,1,0,836,0,0,0,13,4,522,1,274,3,2,1
3628,53,7,1,0,0,3418,0,0,0,23,3,187,1,-1,0,3,1
3629,40,4,1,0,0,4716,0,0,0,19,4,641,5,-1,0,3,1
3630,46,5,0,1,0,1279,0,0,0,12,1,711,3,-1,0,3,1
3631,45,1,1,1,0,671,1,0,1,15,8,1262,2,11,0,2,1
3632,42,2,1,2,0,114,0,0,0,6,3,107,3,0,2,2,1
3633,42,9,1,1,0,1283,0,0,0,16,4,265,3,391,1,0,1
3634,32,6,1,1,0,2619,0,0,0,21,3,575,1,-1,0,3,1
3635,31,5,1,1,0,496,0,0,0,11,0,183,2,72,1,2,1
3636,47,5,1,2,0,3726,0,0,1,9,4,951,4,-1,0,3,1
3637,49,2,1,1,0,3504,0,0,0,23,9,134,1,-1,0,3,1
3638,30,0,2,1,0,798,1,0,1,12,4,1623,1,116,1,1,1
3639,34,7,1,1,0,109,0,0,0,17,4,1732,9,-1,0,3,1
3640,46,6,1,1,0,346,0,0,0,11,2,1953,3,-1,0,3,1
3641,48,4,1,1,0,683,1,0,0,19,0,360,2,-1,0,3,1
3642,53,4,1,0,0,4142,0,0,0,9,2,443,1,33,3,2,1
3643,37,5,1,2,0,5270,0,0,0,26,0,349,4,82,2,2,1
3644,44,3,0,1,0,7495,0,0,0,18,5,330,2,-1,0,3,1
3645,37,8,2,2,0,22,1,0,0,2,6,215,2,-1,0,3,1
3646,43,5,1,1,0,4433,0,0,0,12,4,819,1,133,0,1,1
3647,47,8,0,1,0,12,0,0,0,13,9,176,1,108,1,2,1
3648,49,4,1,0,0,3,0,0,0,7,3,446,2,-1,0,3,1
3649,51,4,1,0,0,2577,0,0,0,4,10,339,2,88,2,1,1
3650,35,4,1,2,0,2996,1,0,0,12,2,331,1,-1,0,3,1
3651,29,8,2,1,0,2535,0,0,0,13,5,282,1,161,4,1,1
3652,28,4,2,1,0,1427,0,0,0,24,1,319,2,133,2,1,1
3653,35,6,2,1,0,2544,0,0,0,14,1,116,1,-1,0,3,1
3654,27,3,1,1,0,703,0,0,1,5,5,592,2,-1,0,3,1
3655,56,5,2,1,0,362,0,0,2,25,7,1057,4,-1,0,3,1
3656,41,4,0,2,0,5039,0,0,0,23,0,264,8,170,4,1,1
3657,26,8,2,1,0,669,1,0,2,26,7,576,3,-1,0,3,1
3658,42,7,2,0,0,2027,1,0,1,6,6,1139,4,-1,0,3,1
3659,58,3,1,0,0,853,0,0,0,13,6,402,1,68,0,1,1
3660,43,6,2,2,0,1754,0,0,0,16,9,363,1,-1,0,3,1
3661,38,4,0,2,0,3580,0,0,0,24,9,347,1,183,1,1,1
3662,38,7,1,2,0,191,0,0,0,1,9,245,1,90,1,2,1
3663,39,8,2,1,0,3544,0,0,0,12,4,683,2,44,0,2,1
3664,68,5,0,0,0,-20,0,0,0,19,4,661,1,228,1,0,1
3665,53,4,1,0,0,374,0,0,0,22,5,806,5,-1,0,3,1
3666,31,8,1,1,0,47,0,0,0,13,0,1041,1,-1,0,3,1
3667,43,6,0,2,0,1470,0,0,1,11,4,679,2,-1,0,3,1
3668,46,9,1,1,0,113,0,0,0,11,1,1803,3,-1,0,3,1
3669,32,5,1,1,0,-65,0,0,0,13,3,387,2,-1,0,3,1
3670,35,0,1,1,0,2035,0,0,0,20,7,149,1,68,1,1,1
3671,46,7,1,2,0,2055,0,0,0,8,7,440,4,59,0,2,1
3672,36,4,1,2,0,495,0,0,0,8,4,187,3,143,4,2,1
3673,38,2,0,0,0,858,0,0,1,8,3,1143,4,-1,0,3,1
3674,45,4,1,0,0,81,0,0,1,8,6,715,1,-1,0,3,1
3675,53,5,0,1,0,1597,0,0,1,19,6,954,1,-1,0,3,1
3676,53,7,0,0,0,3433,0,0,0,10,4,190,1,144,0,0,1
3677,54,6,0,1,0,1102,0,0,1,10,5,680,2,-1,0,3,1
3678,66,4,1,2,0,702,0,0,0,6,1,253,2,0,0,2,1
3679,54,4,1,1,0,2856,0,0,0,7,7,198,1,-1,0,3,1
3680,40,5,0,1,0,7,0,0,0,16,4,157,2,48,0,2,1
3681,41,0,2,1,0,1026,1,0,1,18,8,889,1,37,0,2,1
3682,32,4,0,1,0,29,1,0,0,22,5,863,5,-1,0,3,1
3683,33,4,1,1,0,1323,0,0,0,26,6,239,2,24,1,2,1
3684,33,4,1,1,0,-31,1,0,0,13,3,596,1,199,2,1,1
3685,35,1,0,0,0,-342,1,0,0,13,8,738,1,-1,0,3,1
3686,36,1,0,0,0,-315,1,0,0,12,8,715,1,-1,0,3,1
3687,51,5,1,1,0,3448,0,0,0,26,7,125,1,-1,0,3,1
3688,34,5,1,1,0,120,0,0,0,17,1,182,1,-1,0,3,1
3689,37,3,0,1,0,5376,0,0,1,16,3,460,4,4,0,2,1
3690,58,5,0,1,0,5840,0,0,0,14,7,1049,1,1,0,2,1
3691,42,0,1,0,0,111,0,0,0,19,2,568,1,65,2,2,1
3692,31,7,1,2,0,1540,0,0,0,14,3,663,3,-1,0,3,1
3693,39,1,1,1,0,4724,0,0,0,12,6,313,1,138,3,2,1
3694,48,0,1,1,0,200,0,0,0,12,0,219,1,174,1,0,1
3695,30,4,1,2,0,1221,0,0,0,25,4,279,3,0,0,2,1
3696,49,7,0,1,0,1461,0,0,0,16,4,430,3,33,0,1,1
3697,33,0,2,1,0,-2,1,0,0,28,0,362,1,-1,0,3,1
3698,36,4,1,2,0,0,0,0,0,14,4,266,1,166,2,2,1
3699,46,2,0,0,0,804,0,0,1,16,5,1103,3,-1,0,3,1
3700,39,3,1,2,0,3580,0,0,0,23,9,330,1,154,0,2,1
3701,26,5,1,1,0,515,0,0,0,19,0,436,1,-1,0,3,1
3702,35,1,1,1,0,100,1,0,0,8,0,336,3,444,1,1,1
3703,35,1,2,1,0,4899,0,0,0,19,8,388,1,92,2,2,1
3704,45,0,1,0,0,-390,1,0,0,14,8,533,1,-1,0,3,1
3705,34,6,1,1,0,550,0,0,0,20,4,148,1,-1,0,3,1
3706,52,9,1,0,0,812,0,0,0,15,5,499,1,262,3,1,1
3707,36,1,2,1,0,0,1,0,0,17,0,1207,1,327,4,0,1
3708,32,4,1,2,0,701,0,0,0,14,0,341,1,-1,0,3,1
3709,46,0,1,1,0,3689,0,0,0,12,5,255,2,181,3,2,1
3710,31,4,2,1,0,2118,0,0,0,14,5,627,2,-1,0,3,1
3711,42,0,2,1,0,1047,0,0,1,18,6,885,1,-1,0,3,1
3712,47,4,1,1,0,338,0,0,0,13,6,798,2,-1,0,3,1
3713,86,5,0,0,0,229,0,0,0,29,10,140,1,-1,0,3,1
3714,71,7,0,2,0,4683,0,0,0,10,0,201,1,-1,0,3,1
3715,62,5,1,1,0,13513,0,0,0,17,4,239,1,-1,0,3,1
3716,44,1,1,1,0,3594,0,0,1,18,9,281,1,77,0,2,1
3717,64,4,1,0,0,751,0,0,0,22,0,376,1,-1,0,3,1
3718,51,3,1,0,0,100,0,0,1,5,5,700,1,-1,0,3,1
3719,70,5,1,0,0,4664,0,0,0,14,2,114,4,-1,0,3,1
3720,50,5,1,1,0,3431,0,0,0,22,8,138,1,-1,0,3,1
3721,69,5,1,0,0,240,0,0,0,17,3,441,1,-1,0,3,1
3722,36,6,1,2,0,471,0,0,1,20,4,1012,4,-1,0,3,1
3723,35,1,0,0,0,-309,1,0,0,12,8,725,1,-1,0,3,1
3724,41,0,1,1,0,1019,0,0,1,18,7,884,1,-1,0,3,1
3725,40,1,1,1,0,600,1,0,0,10,8,440,2,367,2,0,1
3726,21,7,1,1,0,501,0,0,0,27,0,251,1,8,0,2,1
3727,37,8,1,1,0,235,1,0,2,27,8,769,2,-1,0,3,1
3728,33,3,1,1,0,7,0,0,0,8,4,549,3,-1,0,3,1
3729,79,5,1,1,0,8168,0,0,1,7,6,633,1,71,9,0,1
3730,48,1,0,0,0,-216,1,0,1,14,8,748,1,-1,0,3,1
3731,45,3,0,1,0,7412,0,0,0,18,6,407,2,-1,0,3,1
3732,37,3,1,1,0,1147,1,0,0,7,0,310,1,179,1,1,1
3733,53,10,1,0,0,3375,0,0,0,15,2,241,2,-1,0,3,1
3734,51,1,1,1,0,26,0,0,0,22,1,528,2,-1,0,3,1
3735,47,2,1,1,0,1176,0,0,0,13,0,397,1,101,1,2,1
3736,37,5,1,2,0,219,0,0,0,2,5,205,1,97,1,2,1
3737,28,0,1,1,0,4750,0,0,0,12,7,357,1,181,5,1,1
3738,28,4,1,1,0,4477,1,0,0,14,8,630,1,-1,0,3,1
3739,25,8,2,1,0,294,0,0,0,5,6,92,1,86,1,2,1
3740,35,0,1,1,0,734,0,0,1,25,6,593,1,-1,0,3,1
3741,47,4,1,2,0,471,0,0,0,6,3,179,2,94,1,2,1
3742,45,0,0,1,0,32,0,0,0,28,8,247,1,-1,0,3,1
3743,49,10,1,2,0,560,0,0,0,7,6,439,1,598,4,0,1
3744,35,2,1,1,0,154,1,0,0,19,5,794,2,-1,0,3,1
3745,36,3,0,1,0,805,0,0,0,12,3,1275,4,-1,0,3,1
3746,49,2,1,1,0,2056,0,0,0,6,7,453,2,114,1,0,1
3747,34,0,1,1,0,2107,0,0,0,15,8,146,1,-1,0,3,1
3748,44,4,1,1,0,7,0,0,0,27,9,512,1,-1,0,3,1
3749,36,7,1,1,0,2428,0,0,0,14,4,105,2,41,0,2,1
3750,45,1,1,1,0,182,0,0,0,12,0,241,1,182,2,0,1
3751,38,6,0,1,0,-7,0,0,0,8,9,178,1,92,5,2,1
3752,35,8,1,2,0,184,0,0,0,1,9,260,1,113,2,2,1
3753,42,4,1,1,0,2968,0,0,0,10,3,282,1,-1,0,3,1
3754,29,4,1,2,0,1397,0,0,0,27,0,315,1,119,2,2,1
3755,45,2,2,1,0,206,1,0,0,13,4,326,2,414,1,0,1
3756,42,1,0,0,0,-384,1,0,0,13,8,637,1,-1,0,3,1
3757,45,2,2,1,0,1115,0,0,0,16,4,893,2,-1,0,3,1
3758,31,1,1,1,0,511,0,0,0,10,5,1123,2,-1,0,3,1
3759,44,6,1,2,0,1781,0,0,0,17,9,356,2,-1,0,3,1
3760,75,5,1,0,0,8761,0,0,1,19,4,309,2,221,1,2,1
3761,37,4,1,2,0,0,0,0,0,16,4,263,2,182,3,1,1
3762,43,1,1,1,0,3644,0,0,0,17,6,292,2,181,2,2,1
3763,34,5,2,2,0,5479,0,0,0,29,0,422,1,-1,0,3,1
3764,35,0,1,1,0,2027,0,0,0,21,7,151,1,78,1,1,1
3765,33,7,2,2,0,5689,0,0,0,22,2,277,1,109,0,2,1
3766,34,2,1,2,0,2890,0,0,1,19,4,2190,4,-1,0,3,1
3767,24,6,1,1,0,281,0,0,0,11,4,198,1,28,0,2,1
3768,45,6,1,0,0,1907,1,0,1,3,6,1247,5,-1,0,3,1
3769,38,4,2,2,0,0,0,0,0,23,4,236,2,171,6,0,1
3770,37,4,1,1,0,3465,0,0,0,19,7,663,3,-1,0,3,1
3771,50,2,1,1,0,1791,0,0,0,17,8,326,1,59,1,2,1
3772,34,1,2,1,0,20,1,0,0,16,0,1191,1,284,3,1,1
3773,26,5,1,1,0,756,0,0,0,24,9,571,1,-1,0,3,1
3774,32,8,1,1,0,4669,1,0,1,21,7,853,2,-1,0,3,1
3775,41,7,1,0,0,197,0,0,2,24,7,747,2,-1,0,3,1
3776,61,0,1,0,0,4609,0,0,0,12,6,207,1,-1,0,3,1
3777,40,4,0,2,0,815,0,0,0,21,2,1247,5,-1,0,3,1
3778,75,3,0,0,0,-8,0,0,0,21,3,647,1,204,1,0,1
3779,35,6,1,1,0,248,1,0,2,23,8,781,2,-1,0,3,1
3780,36,1,1,0,0,1179,0,0,0,15,0,334,1,302,3,2,1
3781,28,7,2,1,0,48,0,0,1,25,7,548,2,-1,0,3,1
3782,38,5,1,0,0,3410,0,0,0,14,9,293,1,71,1,1,1
3783,38,3,1,1,0,2175,1,0,0,17,8,582,2,-1,0,3,1
3784,35,3,1,1,0,164,1,0,0,20,5,790,2,-1,0,3,1
3785,47,7,1,2,0,1227,0,0,0,11,3,359,2,-1,0,3,1
3786,29,9,1,1,0,1138,1,0,1,28,5,847,1,21,1,2,1
3787,38,8,1,1,0,199,0,0,0,20,1,83,2,-1,0,3,1
3788,46,4,2,2,0,1190,0,0,0,15,1,890,2,-1,0,3,1
3789,28,4,1,1,0,141,0,0,0,22,5,1517,7,-1,0,3,1
3790,35,4,1,1,0,4468,1,0,1,19,8,624,1,-1,0,3,1
3791,46,2,1,1,0,32,0,0,0,23,2,531,2,-1,0,3,1
3792,47,3,0,1,0,743,0,0,0,28,5,1221,3,24,0,2,1
3793,41,5,2,1,0,-133,1,0,0,21,4,1306,2,239,5,1,1
